t,selected,mass,export,input_monomers,input_molecules
9.941701417848207711e+01,2.752551193329650370e-01,9.999999999999998224e+00,1.021401725327450976e+02,9.941701417848209985e+02,5.965020850708924627e+02
9.958298582151793710e+01,2.752551193329650370e-01,9.999999999999998224e+00,1.023229107397743576e+02,9.958298582151796836e+02,5.974979149291075373e+02
9.974895746455379708e+01,2.752551193329650370e-01,9.999999999999998224e+00,1.025056489468036034e+02,9.974895746455382550e+02,5.984937447873227256e+02
9.991492910758967128e+01,2.752551193329650370e-01,9.999999999999998224e+00,1.026883871538328776e+02,9.991492910758970538e+02,5.994895746455379140e+02
1.000000000000000000e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.027820519634659462e+02,1.000000000000000227e+03,6.000000000000000000e+02
1.000809007506255313e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.028711253608621234e+02,1.000809007506255625e+03,6.004854045037531023e+02
1.002468723936613912e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.030538635678913835e+02,1.002468723936614197e+03,6.014812343619682906e+02
1.004128440366972512e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.032366017749206435e+02,1.004128440366972768e+03,6.024770642201834789e+02
1.005788156797331112e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.034193399819498893e+02,1.005788156797331339e+03,6.034728940783986673e+02
1.007447873227689854e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.036020781889791635e+02,1.007447873227690138e+03,6.044687239366138556e+02
1.009107589658048454e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.037848163960084236e+02,1.009107589658048710e+03,6.054645537948290439e+02
1.010767306088407054e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.039675546030376694e+02,1.010767306088407395e+03,6.064603836530441185e+02
1.012427022518765654e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.041502928100669294e+02,1.012427022518765966e+03,6.074562135112593069e+02
1.014086738949124396e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.043330310170962036e+02,1.014086738949124651e+03,6.084520433694746089e+02
1.015746455379482995e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.045157692241254495e+02,1.015746455379483223e+03,6.094478732276897972e+02
1.017406171809841595e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.046985074311547095e+02,1.017406171809841908e+03,6.104437030859048718e+02
1.019065888240200195e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.048812456381839695e+02,1.019065888240200479e+03,6.114395329441200602e+02
1.020725604670558937e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.050639838452132295e+02,1.020725604670559164e+03,6.124353628023352485e+02
1.022385321100917537e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.052467220522424896e+02,1.022385321100917849e+03,6.134311926605504368e+02
1.024045037531276137e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.054294602592717354e+02,1.024045037531276421e+03,6.144270225187656251e+02
1.025704753961634736e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.056121984663009954e+02,1.025704753961635106e+03,6.154228523769808135e+02
1.027364470391993336e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.057949366733302554e+02,1.027364470391993564e+03,6.164186822351960018e+02
1.029024186822352078e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.059776748803595154e+02,1.029024186822352476e+03,6.174145120934111901e+02
1.030683903252710678e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.061604130873887755e+02,1.030683903252710934e+03,6.184103419516263784e+02
1.032343619683069278e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.063431512944180213e+02,1.032343619683069619e+03,6.194061718098414531e+02
1.034003336113427878e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.065258895014472813e+02,1.034003336113428077e+03,6.204020016680566414e+02
1.035663052543786620e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.067086277084765555e+02,1.035663052543786989e+03,6.213978315262719434e+02
1.037322768974145220e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.068913659155058156e+02,1.037322768974145447e+03,6.223936613844871317e+02
1.038982485404503819e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.070741041225350614e+02,1.038982485404504132e+03,6.233894912427022064e+02
1.040642201834862419e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.072568423295643214e+02,1.040642201834862590e+03,6.243853211009173947e+02
1.042301918265221161e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.074395805365935814e+02,1.042301918265221502e+03,6.253811509591325830e+02
1.043961634695579761e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.076223187436228415e+02,1.043961634695579960e+03,6.263769808173477713e+02
1.045621351125938361e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.078050569506521015e+02,1.045621351125938645e+03,6.273728106755629597e+02
1.047281067556296961e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.079877951576813473e+02,1.047281067556297330e+03,6.283686405337781480e+02
1.048940783986655561e+02,2.752551193329650370e-01,9.999999999999996447e+00,1.081705333647106073e+02,1.048940783986655788e+03,6.293644703919933363e+02
1.050600500417014302e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.083532715717398673e+02,1.050600500417014700e+03,6.303603002502085246e+02
1.052260216847372902e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.085360097787691274e+02,1.052260216847373158e+03,6.313561301084237130e+02
1.053919933277731502e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.087187479857983874e+02,1.053919933277731843e+03,6.323519599666387876e+02
1.055579649708090102e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.089014861928276332e+02,1.055579649708090301e+03,6.333477898248539759e+02
1.057239366138448844e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.090842243998569074e+02,1.057239366138449213e+03,6.343436196830692779e+02
1.058899082568807444e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.092669626068861675e+02,1.058899082568807671e+03,6.353394495412844662e+02
1.060558798999166044e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.094497008139154133e+02,1.060558798999166356e+03,6.363352793994995409e+02
1.062218515429524643e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.096324390209446733e+02,1.062218515429524814e+03,6.373311092577147292e+02
1.063878231859883243e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.098151772279739191e+02,1.063878231859883499e+03,6.383269391159299175e+02
1.065537948290241985e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.099979154350031934e+02,1.065537948290242184e+03,6.393227689741451059e+02
1.067197664720600585e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.101806536420324534e+02,1.067197664720600869e+03,6.403185988323602942e+02
1.068857381150959185e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.103633918490617134e+02,1.068857381150959554e+03,6.413144286905754825e+02
1.070517097581317785e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.105461300560909592e+02,1.070517097581318012e+03,6.423102585487906708e+02
1.072176814011676527e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.107288682631202335e+02,1.072176814011676925e+03,6.433060884070058592e+02
1.073836530442035126e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.109116064701494793e+02,1.073836530442035382e+03,6.443019182652210475e+02
1.075496246872393726e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.110943446771787393e+02,1.075496246872394067e+03,6.452977481234361221e+02
1.077155963302752326e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.112770828842079993e+02,1.077155963302752525e+03,6.462935779816513104e+02
1.078815679733111068e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.114598210912372593e+02,1.078815679733111438e+03,6.472894078398666124e+02
1.080475396163469668e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.116425592982665194e+02,1.080475396163469895e+03,6.482852376980818008e+02
1.082135112593828268e+02,2.752551193329650370e-01,9.999999999999998224e+00,1.118252975052957652e+02,1.082135112593828580e+03,6.492810675562968754e+02
1.083794829024186868e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.120080357123250252e+02,1.083794829024187038e+03,6.502768974145120637e+02
1.085454545454545467e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.121907739193542852e+02,1.085454545454545723e+03,6.512727272727272521e+02
1.087114261884904209e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.123735121263835453e+02,1.087114261884904408e+03,6.522685571309424404e+02
1.088773978315262809e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.125562503334128053e+02,1.088773978315263093e+03,6.532643869891576287e+02
1.090433694745621409e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.127389885404420653e+02,1.090433694745621779e+03,6.542602168473728170e+02
1.092093411175980009e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.129217267474713111e+02,1.092093411175980236e+03,6.552560467055880054e+02
1.093753127606338751e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.131044649545005853e+02,1.093753127606339149e+03,6.562518765638031937e+02
1.095412844036697351e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.132872031615298454e+02,1.095412844036697606e+03,6.572477064220183820e+02
1.097072560467055951e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.134699413685590912e+02,1.097072560467056292e+03,6.582435362802334566e+02
1.098732276897414550e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.136526795755883512e+02,1.098732276897414749e+03,6.592393661384486450e+02
1.100391993327773292e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.138354177826176112e+02,1.100391993327773662e+03,6.602351959966639470e+02
1.102051709758131892e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.140181559896468713e+02,1.102051709758132120e+03,6.612310258548791353e+02
1.103711426188490492e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.142008941966761313e+02,1.103711426188490805e+03,6.622268557130942099e+02
1.105371142618849092e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.143836324037053771e+02,1.105371142618849262e+03,6.632226855713093983e+02
1.107030859049207692e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.145663706107346371e+02,1.107030859049207947e+03,6.642185154295245866e+02
1.108690575479566434e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.147491088177639114e+02,1.108690575479566633e+03,6.652143452877397749e+02
1.110350291909925033e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.149318470247931572e+02,1.110350291909925318e+03,6.662101751459549632e+02
1.112010008340283633e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.151145852318224172e+02,1.112010008340284003e+03,6.672060050041701516e+02
1.113669724770642233e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.152973234388516630e+02,1.113669724770642460e+03,6.682018348623853399e+02
1.115329441201000975e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.154800616458809372e+02,1.115329441201001373e+03,6.691976647206005282e+02
1.116989157631359575e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.156627998529101973e+02,1.116989157631359831e+03,6.701934945788157165e+02
1.118648874061718175e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.158455380599394431e+02,1.118648874061718516e+03,6.711893244370307912e+02
1.120308590492076775e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.160282762669687031e+02,1.120308590492076974e+03,6.721851542952459795e+02
1.121968306922435374e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.162110144739979631e+02,1.121968306922435659e+03,6.731809841534611678e+02
1.123628023352794116e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.163937526810272232e+02,1.123628023352794344e+03,6.741768140116764698e+02
1.125287739783152716e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.165764908880564832e+02,1.125287739783153029e+03,6.751726438698915445e+02
1.126947456213511316e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.167592290950857432e+02,1.126947456213511487e+03,6.761684737281067328e+02
1.128607172643869916e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.169419673021149890e+02,1.128607172643870172e+03,6.771643035863219211e+02
1.130266889074228658e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.171247055091442633e+02,1.130266889074228857e+03,6.781601334445371094e+02
1.131926605504587258e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.173074437161735233e+02,1.131926605504587542e+03,6.791559633027522977e+02
1.133586321934945857e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.174901819232027691e+02,1.133586321934946227e+03,6.801517931609674861e+02
1.135246038365304457e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.176729201302320291e+02,1.135246038365304685e+03,6.811476230191826744e+02
1.136905754795663199e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.178556583372612891e+02,1.136905754795663597e+03,6.821434528773978627e+02
1.138565471226021799e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.180383965442905492e+02,1.138565471226022055e+03,6.831392827356130510e+02
1.140225187656380399e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.182211347513198092e+02,1.140225187656380740e+03,6.841351125938281257e+02
1.141884904086738999e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.184038729583490550e+02,1.141884904086739198e+03,6.851309424520433140e+02
1.143544620517097599e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.185866111653783150e+02,1.143544620517097883e+03,6.861267723102585023e+02
1.145204336947456341e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.187693493724075893e+02,1.145204336947456568e+03,6.871226021684738043e+02
1.146864053377814940e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.189520875794368351e+02,1.146864053377815253e+03,6.881184320266888790e+02
1.148523769808173540e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.191348257864660951e+02,1.148523769808173711e+03,6.891142618849040673e+02
1.150183486238532140e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.193175639934953409e+02,1.150183486238532396e+03,6.901100917431192556e+02
1.151843202668890882e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.195003022005246152e+02,1.151843202668891081e+03,6.911059216013344439e+02
1.153502919099249482e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.196830404075538752e+02,1.153502919099249766e+03,6.921017514595496323e+02
1.155162635529608082e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.198657786145831210e+02,1.155162635529608451e+03,6.930975813177648206e+02
1.156822351959966682e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.200485168216123810e+02,1.156822351959966909e+03,6.940934111759800089e+02
1.158482068390325423e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.202312550286416553e+02,1.158482068390325821e+03,6.950892410341951972e+02
1.160141784820684023e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.204139932356709011e+02,1.160141784820684279e+03,6.960850708924103856e+02
1.161801501251042623e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.205967314427001611e+02,1.161801501251042964e+03,6.970809007506254602e+02
1.163461217681401223e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.207794696497294069e+02,1.163461217681401422e+03,6.980767306088406485e+02
1.165120934111759823e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.209622078567586527e+02,1.165120934111760107e+03,6.990725604670559505e+02
1.166780650542118565e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.211449460637879270e+02,1.166780650542118792e+03,7.000683903252711389e+02
1.168440366972477165e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.213276842708171870e+02,1.168440366972477477e+03,7.010642201834864409e+02
1.170100083402835764e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.215104224778464328e+02,1.170100083402835935e+03,7.020600500417015155e+02
1.171759799833194364e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.216931606848756786e+02,1.171759799833194620e+03,7.030558798999165901e+02
1.173419516263553106e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.218758988919049528e+02,1.173419516263553305e+03,7.040517097581318922e+02
1.175079232693911706e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.220586370989342129e+02,1.175079232693911990e+03,7.050475396163470805e+02
1.176738949124270306e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.222413753059634729e+02,1.176738949124270675e+03,7.060433694745622688e+02
1.178398665554628906e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.224241135129927329e+02,1.178398665554629133e+03,7.070391993327773434e+02
1.180058381984987506e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.226068517200219787e+02,1.180058381984987818e+03,7.080350291909925318e+02
1.181718098415346248e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.227895899270512388e+02,1.181718098415346503e+03,7.090308590492077201e+02
1.183377814845704847e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.229723281340804988e+02,1.183377814845704961e+03,7.100266889074230221e+02
1.185037531276063447e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.231550663411097588e+02,1.185037531276063874e+03,7.110225187656380967e+02
1.186697247706422047e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.233378045481390046e+02,1.186697247706422331e+03,7.120183486238532851e+02
1.188356964136780789e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.235205427551682789e+02,1.188356964136781244e+03,7.130141784820684734e+02
1.190016680567139389e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.237032809621975247e+02,1.190016680567139701e+03,7.140100083402836617e+02
1.191676396997497989e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.238860191692267847e+02,1.191676396997498159e+03,7.150058381984988500e+02
1.193336113427856588e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.240687573762560447e+02,1.193336113427856844e+03,7.160016680567140384e+02
1.194995829858215330e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.242514955832853190e+02,1.194995829858215529e+03,7.169974979149292267e+02
1.196655546288573930e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.244342337903145648e+02,1.196655546288574214e+03,7.179933277731444150e+02
1.198315262718932530e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.246169719973438248e+02,1.198315262718932900e+03,7.189891576313596033e+02
1.199974979149291130e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.247997102043730706e+02,1.199974979149291357e+03,7.199849874895746780e+02
1.201634695579649730e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.249824484114023306e+02,1.201634695579650042e+03,7.209808173477899800e+02
1.203294412010008472e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.251651866184316049e+02,1.203294412010008728e+03,7.219766472060051683e+02
1.204954128440367072e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.253479248254608649e+02,1.204954128440367413e+03,7.229724770642203566e+02
1.206613844870725671e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.255306630324901107e+02,1.206613844870726098e+03,7.239683069224354313e+02
1.208273561301084271e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.257134012395193707e+02,1.208273561301084555e+03,7.249641367806506196e+02
1.209933277731443013e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.258961394465486308e+02,1.209933277731443241e+03,7.259599666388658079e+02
1.211592994161801613e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.260788776535778908e+02,1.211592994161801926e+03,7.269557964970811099e+02
1.213252710592160213e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.262616158606071508e+02,1.213252710592160383e+03,7.279516263552961846e+02
1.214912427022518813e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.264443540676363966e+02,1.214912427022519068e+03,7.289474562135112592e+02
1.216572143452877555e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.266270922746656566e+02,1.216572143452877754e+03,7.299432860717265612e+02
1.218231859883236154e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.268098304816949167e+02,1.218231859883236439e+03,7.309391159299417495e+02
1.219891576313594754e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.269925686887241767e+02,1.219891576313595124e+03,7.319349457881569379e+02
1.221551292743953354e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.271753068957534225e+02,1.221551292743953582e+03,7.329307756463720125e+02
1.223211009174311954e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.273580451027826825e+02,1.223211009174312267e+03,7.339266055045872008e+02
1.224870725604670696e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.275407833098119568e+02,1.224870725604670952e+03,7.349224353628023891e+02
1.226530442035029296e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.277235215168412026e+02,1.226530442035029409e+03,7.359182652210176911e+02
1.228190158465387896e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.279062597238704626e+02,1.228190158465388322e+03,7.369140950792327658e+02
1.229849874895746495e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.280889979308997226e+02,1.229849874895746780e+03,7.379099249374479541e+02
1.231509591326105237e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.282717361379289969e+02,1.231509591326105692e+03,7.389057547956631424e+02
1.233169307756463837e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.284544743449582427e+02,1.233169307756464150e+03,7.399015846538783308e+02
1.234829024186822437e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.286372125519874885e+02,1.234829024186822608e+03,7.408974145120935191e+02
1.236488740617181037e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.288199507590167627e+02,1.236488740617181293e+03,7.418932443703087074e+02
1.238148457047539637e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.290026889660460085e+02,1.238148457047539978e+03,7.428890742285238957e+02
1.239808173477898379e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.291854271730752828e+02,1.239808173477898663e+03,7.438849040867390841e+02
1.241467889908256979e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.293681653801045286e+02,1.241467889908257348e+03,7.448807339449542724e+02
1.243127606338615578e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.295509035871338028e+02,1.243127606338615806e+03,7.458765638031693470e+02
1.244787322768974178e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.297336417941630486e+02,1.244787322768974491e+03,7.468723936613846490e+02
1.246447039199332920e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.299163800011922945e+02,1.246447039199333176e+03,7.478682235195998373e+02
1.248106755629691520e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.300991182082215687e+02,1.248106755629691861e+03,7.488640533778150257e+02
1.249766472060050120e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.302818564152508145e+02,1.249766472060050546e+03,7.498598832360301003e+02
1.251426188490408720e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.304645946222800603e+02,1.251426188490409004e+03,7.508557130942452886e+02
1.253085904920767462e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.306473328293093346e+02,1.253085904920767689e+03,7.518515429524604770e+02
1.254745621351126061e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.308300710363386088e+02,1.254745621351126374e+03,7.528473728106757790e+02
1.256405337781484661e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.310128092433678546e+02,1.256405337781484832e+03,7.538432026688908536e+02
1.258065054211843261e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.311955474503971004e+02,1.258065054211843517e+03,7.548390325271059282e+02
1.259724770642201861e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.313782856574263747e+02,1.259724770642202202e+03,7.558348623853212302e+02
1.261384487072560603e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.315610238644556489e+02,1.261384487072560887e+03,7.568306922435364186e+02
1.263044203502919203e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.317437620714848663e+02,1.263044203502919572e+03,7.578265221017516069e+02
1.264703919933277803e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.319265002785141405e+02,1.264703919933278030e+03,7.588223519599666815e+02
1.266363636363636402e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.321092384855433863e+02,1.266363636363636715e+03,7.598181818181818699e+02
1.268023352793995144e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.322919766925726606e+02,1.268023352793995400e+03,7.608140116763970582e+02
1.269683069224353744e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.324747148996019064e+02,1.269683069224353858e+03,7.618098415346123602e+02
1.271342785654712344e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.326574531066311806e+02,1.271342785654712770e+03,7.628056713928274348e+02
1.273002502085070944e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.328401913136604264e+02,1.273002502085071228e+03,7.638015012510425095e+02
1.274662218515429686e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.330229295206897007e+02,1.274662218515430141e+03,7.647973311092578115e+02
1.276321934945788286e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.332056677277189465e+02,1.276321934945788598e+03,7.657931609674729998e+02
1.277981651376146885e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.333884059347482207e+02,1.277981651376147056e+03,7.667889908256881881e+02
1.279641367806505485e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.335711441417774665e+02,1.279641367806505741e+03,7.677848206839033764e+02
1.281301084236864085e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.337538823488067123e+02,1.281301084236864426e+03,7.687806505421185648e+02
1.282960800667222827e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.339366205558359866e+02,1.282960800667223111e+03,7.697764804003337531e+02
1.284620517097581285e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.341193587628652324e+02,1.284620517097581569e+03,7.707723102585488277e+02
1.286280233527940027e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.343020969698944782e+02,1.286280233527940254e+03,7.717681401167640161e+02
1.287939949958298769e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.344848351769237524e+02,1.287939949958299167e+03,7.727639699749793181e+02
1.289599666388657226e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.346675733839529983e+02,1.289599666388657624e+03,7.737597998331943927e+02
1.291259382819015968e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.348503115909822725e+02,1.291259382819016309e+03,7.747556296914096947e+02
1.292919099249374710e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.350330497980115467e+02,1.292919099249374995e+03,7.757514595496248830e+02
1.294578815679733168e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.352157880050407925e+02,1.294578815679733452e+03,7.767472894078399577e+02
1.296238532110091910e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.353985262120700668e+02,1.296238532110092137e+03,7.777431192660551460e+02
1.297898248540450368e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.355812644190992842e+02,1.297898248540450595e+03,7.787389491242702206e+02
1.299557964970809110e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.357640026261285584e+02,1.299557964970809280e+03,7.797347789824855226e+02
1.301217681401167852e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.359467408331578326e+02,1.301217681401168193e+03,7.807306088407008247e+02
1.302877397831526309e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.361294790401870500e+02,1.302877397831526650e+03,7.817264386989158993e+02
1.304537114261885051e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.363122172472163243e+02,1.304537114261885336e+03,7.827222685571310876e+02
1.306196830692243509e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.364949554542455701e+02,1.306196830692243793e+03,7.837180984153461623e+02
1.307856547122602251e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.366776936612748443e+02,1.307856547122602478e+03,7.847139282735613506e+02
1.309516263552960993e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.368604318683041186e+02,1.309516263552961391e+03,7.857097581317766526e+02
1.311175979983319451e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.370431700753333644e+02,1.311175979983319849e+03,7.867055879899917272e+02
1.312835696413678193e+02,2.752551193329649815e-01,9.999999999999998224e+00,1.372259082823626386e+02,1.312835696413678306e+03,7.877014178482070292e+02
