t,selected,mass,export,input_monomers,input_molecules
9.991492910758967128e+01,1.999999907999732039e-09,1.000000000000000178e+01,2.215694309238501843e-05,9.991492910758967128e+02,5.994895746455381413e+02
1.000000000000000000e+02,1.999999907999732039e-09,1.000000000000000178e+01,2.217599897139202773e-05,1.000000000000000000e+03,6.000000000000001137e+02
1.000809007506255313e+02,1.999999907999732453e-09,1.000000000000000178e+01,2.219412073868301294e-05,1.000809007506255170e+03,6.004854045037532160e+02
1.002468723936613912e+02,1.999999907999732866e-09,1.000000000000000178e+01,2.223129838498100745e-05,1.002468723936613856e+03,6.014812343619684043e+02
1.004128440366972512e+02,1.999999907999733280e-09,1.000000000000000178e+01,2.226847603127900195e-05,1.004128440366972427e+03,6.024770642201835926e+02
1.005788156797331112e+02,1.999999907999733693e-09,1.000000000000000178e+01,2.230565367757699646e-05,1.005788156797331112e+03,6.034728940783987809e+02
1.007447873227689854e+02,1.999999907999734521e-09,1.000000000000000178e+01,2.234283132387499435e-05,1.007447873227689797e+03,6.044687239366139693e+02
1.009107589658048454e+02,1.999999907999734934e-09,1.000000000000000178e+01,2.238000897017298886e-05,1.009107589658048482e+03,6.054645537948291576e+02
1.010767306088407054e+02,1.999999907999735348e-09,1.000000000000000178e+01,2.241718661647098336e-05,1.010767306088407054e+03,6.064603836530442322e+02
1.012427022518765654e+02,1.999999907999735761e-09,1.000000000000000178e+01,2.245436426276897448e-05,1.012427022518765511e+03,6.074562135112594206e+02
1.014086738949124396e+02,1.999999907999736175e-09,1.000000000000000178e+01,2.249154190906697576e-05,1.014086738949124310e+03,6.084520433694747226e+02
1.015746455379482995e+02,1.999999907999737002e-09,1.000000000000000178e+01,2.252871955536496688e-05,1.015746455379482882e+03,6.094478732276897972e+02
1.017406171809841595e+02,1.999999907999737416e-09,1.000000000000000178e+01,2.256589720166296477e-05,1.017406171809841567e+03,6.104437030859049855e+02
1.019065888240200195e+02,1.999999907999737829e-09,1.000000000000000178e+01,2.260307484796095589e-05,1.019065888240200138e+03,6.114395329441201739e+02
1.020725604670558937e+02,1.999999907999738243e-09,1.000000000000000178e+01,2.264025249425895378e-05,1.020725604670558937e+03,6.124353628023354759e+02
1.022385321100917537e+02,1.999999907999738657e-09,1.000000000000000178e+01,2.267743014055694829e-05,1.022385321100917508e+03,6.134311926605505505e+02
1.024045037531276137e+02,1.999999907999739070e-09,1.000000000000000178e+01,2.271460778685494280e-05,1.024045037531276193e+03,6.144270225187657388e+02
1.025704753961634736e+02,1.999999907999739897e-09,1.000000000000000178e+01,2.275178543315293730e-05,1.025704753961634651e+03,6.154228523769809271e+02
1.027364470391993336e+02,1.999999907999740311e-09,1.000000000000000178e+01,2.278896307945093181e-05,1.027364470391993109e+03,6.164186822351960018e+02
1.029024186822352078e+02,1.999999907999740724e-09,1.000000000000000178e+01,2.282614072574892970e-05,1.029024186822352021e+03,6.174145120934113038e+02
1.030683903252710678e+02,1.999999907999741138e-09,1.000000000000000178e+01,2.286331837204692082e-05,1.030683903252710479e+03,6.184103419516263784e+02
1.032343619683069278e+02,1.999999907999741552e-09,1.000000000000000178e+01,2.290049601834491871e-05,1.032343619683069392e+03,6.194061718098416804e+02
1.034003336113427878e+02,1.999999907999742379e-09,1.000000000000000178e+01,2.293767366464291322e-05,1.034003336113427849e+03,6.204020016680567551e+02
1.035663052543786620e+02,1.999999907999742792e-09,1.000000000000000178e+01,2.297485131094091111e-05,1.035663052543786534e+03,6.213978315262720571e+02
1.037322768974145220e+02,1.999999907999743206e-09,1.000000000000000178e+01,2.301202895723890223e-05,1.037322768974145220e+03,6.223936613844871317e+02
1.038982485404503819e+02,1.999999907999743620e-09,1.000000000000000178e+01,2.304920660353690012e-05,1.038982485404503677e+03,6.233894912427023201e+02
1.040642201834862419e+02,1.999999907999744033e-09,1.000000000000000178e+01,2.308638424983489124e-05,1.040642201834862362e+03,6.243853211009175084e+02
1.042301918265221161e+02,1.999999907999744447e-09,1.000000000000000178e+01,2.312356189613289252e-05,1.042301918265221047e+03,6.253811509591328104e+02
1.043961634695579761e+02,1.999999907999745274e-09,1.000000000000000178e+01,2.316073954243088364e-05,1.043961634695579733e+03,6.263769808173478850e+02
1.045621351125938361e+02,1.999999907999745688e-09,1.000000000000000178e+01,2.319791718872888154e-05,1.045621351125938418e+03,6.273728106755630733e+02
1.047281067556296961e+02,1.999999907999746101e-09,1.000000000000000178e+01,2.323509483502687265e-05,1.047281067556296875e+03,6.283686405337782617e+02
1.048940783986655561e+02,1.999999907999746515e-09,1.000000000000000178e+01,2.327227248132486716e-05,1.048940783986655333e+03,6.293644703919933363e+02
1.050600500417014302e+02,1.999999907999746928e-09,1.000000000000000178e+01,2.330945012762286505e-05,1.050600500417014246e+03,6.303603002502086383e+02
1.052260216847372902e+02,1.999999907999747756e-09,1.000000000000000178e+01,2.334662777392085956e-05,1.052260216847372703e+03,6.313561301084237130e+02
1.053919933277731502e+02,1.999999907999748169e-09,1.000000000000000178e+01,2.338380542021885406e-05,1.053919933277731616e+03,6.323519599666390150e+02
1.055579649708090102e+02,1.999999907999748583e-09,1.000000000000000178e+01,2.342098306651684857e-05,1.055579649708090074e+03,6.333477898248540896e+02
1.057239366138448844e+02,1.999999907999748996e-09,1.000000000000000178e+01,2.345816071281484646e-05,1.057239366138448986e+03,6.343436196830693916e+02
1.058899082568807444e+02,1.999999907999749410e-09,1.000000000000000178e+01,2.349533835911284097e-05,1.058899082568807444e+03,6.353394495412844662e+02
1.060558798999166044e+02,1.999999907999749823e-09,1.000000000000000178e+01,2.353251600541083548e-05,1.060558798999165901e+03,6.363352793994996546e+02
1.062218515429524643e+02,1.999999907999750651e-09,1.000000000000000178e+01,2.356969365170882998e-05,1.062218515429524587e+03,6.373311092577148429e+02
1.063878231859883243e+02,1.999999907999751064e-09,1.000000000000000178e+01,2.360687129800682110e-05,1.063878231859883272e+03,6.383269391159299175e+02
1.065537948290241985e+02,1.999999907999751478e-09,1.000000000000000178e+01,2.364404894430481899e-05,1.065537948290241957e+03,6.393227689741452195e+02
1.067197664720600585e+02,1.999999907999751891e-09,1.000000000000000178e+01,2.368122659060281350e-05,1.067197664720600642e+03,6.403185988323604079e+02
1.068857381150959185e+02,1.999999907999752305e-09,1.000000000000000178e+01,2.371840423690080800e-05,1.068857381150959100e+03,6.413144286905755962e+02
1.070517097581317785e+02,1.999999907999753132e-09,1.000000000000000178e+01,2.375558188319880251e-05,1.070517097581317557e+03,6.423102585487906708e+02
1.072176814011676527e+02,1.999999907999753546e-09,1.000000000000000178e+01,2.379275952949680040e-05,1.072176814011676470e+03,6.433060884070059728e+02
1.073836530442035126e+02,1.999999907999753959e-09,1.000000000000000178e+01,2.382993717579479491e-05,1.073836530442034928e+03,6.443019182652211612e+02
1.075496246872393726e+02,1.999999907999754373e-09,1.000000000000000178e+01,2.386711482209278942e-05,1.075496246872393840e+03,6.452977481234363495e+02
1.077155963302752326e+02,1.999999907999754787e-09,1.000000000000000178e+01,2.390429246839078392e-05,1.077155963302752298e+03,6.462935779816514241e+02
1.078815679733111068e+02,1.999999907999755200e-09,1.000000000000000178e+01,2.394147011468878182e-05,1.078815679733111210e+03,6.472894078398667261e+02
1.080475396163469668e+02,1.999999907999756027e-09,1.000000000000000178e+01,2.397864776098677632e-05,1.080475396163469668e+03,6.482852376980818008e+02
1.082135112593828268e+02,1.999999907999756441e-09,1.000000000000000178e+01,2.401582540728476744e-05,1.082135112593828126e+03,6.492810675562969891e+02
1.083794829024186868e+02,1.999999907999756855e-09,1.000000000000000178e+01,2.405300305358276533e-05,1.083794829024186811e+03,6.502768974145121774e+02
1.085454545454545467e+02,1.999999907999757268e-09,1.000000000000000178e+01,2.409018069988075645e-05,1.085454545454545496e+03,6.512727272727272521e+02
1.087114261884904209e+02,1.999999907999757682e-09,1.000000000000000178e+01,2.412735834617875773e-05,1.087114261884904181e+03,6.522685571309425541e+02
1.088773978315262809e+02,1.999999907999758509e-09,1.000000000000000178e+01,2.416453599247674885e-05,1.088773978315262866e+03,6.532643869891577424e+02
1.090433694745621409e+02,1.999999907999758922e-09,1.000000000000000178e+01,2.420171363877474674e-05,1.090433694745621324e+03,6.542602168473729307e+02
1.092093411175980009e+02,1.999999907999759336e-09,1.000000000000000178e+01,2.423889128507273786e-05,1.092093411175979782e+03,6.552560467055880054e+02
1.093753127606338751e+02,1.999999907999759750e-09,1.000000000000000178e+01,2.427606893137073576e-05,1.093753127606338694e+03,6.562518765638033074e+02
1.095412844036697351e+02,1.999999907999760163e-09,1.000000000000000178e+01,2.431324657766873026e-05,1.095412844036697152e+03,6.572477064220184957e+02
1.097072560467055951e+02,1.999999907999760577e-09,1.000000000000000178e+01,2.435042422396672477e-05,1.097072560467056064e+03,6.582435362802336840e+02
1.098732276897414550e+02,1.999999907999761404e-09,1.000000000000000178e+01,2.438760187026471927e-05,1.098732276897414522e+03,6.592393661384487586e+02
1.100391993327773292e+02,1.999999907999761818e-09,1.000000000000000178e+01,2.442477951656271717e-05,1.100391993327773434e+03,6.602351959966640607e+02
1.102051709758131892e+02,1.999999907999762231e-09,1.000000000000000178e+01,2.446195716286071167e-05,1.102051709758131892e+03,6.612310258548791353e+02
1.103711426188490492e+02,1.999999907999762645e-09,1.000000000000000178e+01,2.449913480915870618e-05,1.103711426188490350e+03,6.622268557130943236e+02
1.105371142618849092e+02,1.999999907999763058e-09,1.000000000000000178e+01,2.453631245545670068e-05,1.105371142618849035e+03,6.632226855713095119e+02
1.107030859049207692e+02,1.999999907999763886e-09,1.000000000000000178e+01,2.457349010175469519e-05,1.107030859049207720e+03,6.642185154295247003e+02
1.108690575479566434e+02,1.999999907999764299e-09,1.000000000000000178e+01,2.461066774805269308e-05,1.108690575479566405e+03,6.652143452877398886e+02
1.110350291909925033e+02,1.999999907999764713e-09,1.000000000000000178e+01,2.464784539435068420e-05,1.110350291909925090e+03,6.662101751459550769e+02
1.112010008340283633e+02,1.999999907999765126e-09,1.000000000000000178e+01,2.468502304064868209e-05,1.112010008340283548e+03,6.672060050041702652e+02
1.113669724770642233e+02,1.999999907999765540e-09,1.000000000000000178e+01,2.472220068694667321e-05,1.113669724770642233e+03,6.682018348623853399e+02
1.115329441201000975e+02,1.999999907999765953e-09,1.000000000000000178e+01,2.475937833324467449e-05,1.115329441201000918e+03,6.691976647206006419e+02
1.116989157631359575e+02,1.999999907999766781e-09,1.000000000000000178e+01,2.479655597954266561e-05,1.116989157631359376e+03,6.701934945788158302e+02
1.118648874061718175e+02,1.999999907999767194e-09,1.000000000000000178e+01,2.483373362584066012e-05,1.118648874061718061e+03,6.711893244370309048e+02
1.120308590492076775e+02,1.999999907999767608e-09,1.000000000000000178e+01,2.487091127213865462e-05,1.120308590492076746e+03,6.721851542952460932e+02
1.121968306922435374e+02,1.999999907999768021e-09,1.000000000000000178e+01,2.490808891843664913e-05,1.121968306922435204e+03,6.731809841534612815e+02
1.123628023352794116e+02,1.999999907999768435e-09,1.000000000000000178e+01,2.494526656473464702e-05,1.123628023352794116e+03,6.741768140116764698e+02
1.125287739783152716e+02,1.999999907999769262e-09,1.000000000000000178e+01,2.498244421103264153e-05,1.125287739783152574e+03,6.751726438698916581e+02
1.126947456213511316e+02,1.999999907999769676e-09,1.000000000000000178e+01,2.501962185733063603e-05,1.126947456213511259e+03,6.761684737281068465e+02
1.128607172643869916e+02,1.999999907999770089e-09,1.000000000000000178e+01,2.505679950362863054e-05,1.128607172643869944e+03,6.771643035863220348e+02
1.130266889074228658e+02,1.999999907999770503e-09,1.000000000000000178e+01,2.509397714992662843e-05,1.130266889074228629e+03,6.781601334445372231e+02
1.131926605504587258e+02,1.999999907999770917e-09,1.000000000000000178e+01,2.513115479622462294e-05,1.131926605504587314e+03,6.791559633027524114e+02
1.133586321934945857e+02,1.999999907999771744e-09,1.000000000000000178e+01,2.516833244252261406e-05,1.133586321934945772e+03,6.801517931609674861e+02
1.135246038365304457e+02,1.999999907999772157e-09,1.000000000000000178e+01,2.520551008882061195e-05,1.135246038365304457e+03,6.811476230191826744e+02
1.136905754795663199e+02,1.999999907999772571e-09,1.000000000000000178e+01,2.524268773511860646e-05,1.136905754795663142e+03,6.821434528773979764e+02
1.138565471226021799e+02,1.999999907999772985e-09,1.000000000000000178e+01,2.527986538141660096e-05,1.138565471226021600e+03,6.831392827356130510e+02
1.140225187656380399e+02,1.999999907999773398e-09,1.000000000000000178e+01,2.531704302771459547e-05,1.140225187656380285e+03,6.841351125938282394e+02
1.141884904086738999e+02,1.999999907999773812e-09,1.000000000000000178e+01,2.535422067401258997e-05,1.141884904086738970e+03,6.851309424520434277e+02
1.143544620517097599e+02,1.999999907999774639e-09,1.000000000000000178e+01,2.539139832031058448e-05,1.143544620517097428e+03,6.861267723102586160e+02
1.145204336947456341e+02,1.999999907999775052e-09,1.000000000000000178e+01,2.542857596660858237e-05,1.145204336947456341e+03,6.871226021684738043e+02
1.146864053377814940e+02,1.999999907999775466e-09,1.000000000000000178e+01,2.546575361290657688e-05,1.146864053377814798e+03,6.881184320266889927e+02
1.148523769808173540e+02,1.999999907999775880e-09,1.000000000000000178e+01,2.550293125920457139e-05,1.148523769808173711e+03,6.891142618849041810e+02
1.150183486238532140e+02,1.999999907999776293e-09,1.000000000000000178e+01,2.554010890550256589e-05,1.150183486238532168e+03,6.901100917431192556e+02
1.151843202668890882e+02,1.999999907999777120e-09,1.000000000000000178e+01,2.557728655180056379e-05,1.151843202668890854e+03,6.911059216013345576e+02
1.153502919099249482e+02,1.999999907999777534e-09,1.000000000000000178e+01,2.561446419809855829e-05,1.153502919099249539e+03,6.921017514595497460e+02
1.155162635529608082e+02,1.999999907999777948e-09,1.000000000000000178e+01,2.565164184439654941e-05,1.155162635529607996e+03,6.930975813177649343e+02
1.156822351959966682e+02,1.999999907999778361e-09,1.000000000000000178e+01,2.568881949069454730e-05,1.156822351959966682e+03,6.940934111759800089e+02
1.158482068390325423e+02,1.999999907999778775e-09,1.000000000000000178e+01,2.572599713699254181e-05,1.158482068390325367e+03,6.950892410341953109e+02
1.160141784820684023e+02,1.999999907999779188e-09,1.000000000000000178e+01,2.576317478329053970e-05,1.160141784820684052e+03,6.960850708924104993e+02
1.161801501251042623e+02,1.999999907999780016e-09,1.000000000000000178e+01,2.580035242958853082e-05,1.161801501251042509e+03,6.970809007506255739e+02
1.163461217681401223e+02,1.999999907999780429e-09,1.000000000000000178e+01,2.583753007588652871e-05,1.163461217681401195e+03,6.980767306088407622e+02
1.165120934111759823e+02,1.999999907999780843e-09,1.000000000000000178e+01,2.587470772218451983e-05,1.165120934111759652e+03,6.990725604670559505e+02
1.166780650542118565e+02,1.999999907999781256e-09,1.000000000000000178e+01,2.591188536848251773e-05,1.166780650542118565e+03,7.000683903252711389e+02
1.168440366972477165e+02,1.999999907999781670e-09,1.000000000000000178e+01,2.594906301478051223e-05,1.168440366972477023e+03,7.010642201834863272e+02
1.170100083402835764e+02,1.999999907999782497e-09,1.000000000000000178e+01,2.598624066107850674e-05,1.170100083402835708e+03,7.020600500417015155e+02
1.171759799833194364e+02,1.999999907999782911e-09,1.000000000000000178e+01,2.602341830737650124e-05,1.171759799833194393e+03,7.030558798999165901e+02
1.173419516263553106e+02,1.999999907999783324e-09,1.000000000000000178e+01,2.606059595367449914e-05,1.173419516263552850e+03,7.040517097581318922e+02
1.175079232693911706e+02,1.999999907999783738e-09,1.000000000000000178e+01,2.609777359997249364e-05,1.175079232693911763e+03,7.050475396163470805e+02
1.176738949124270306e+02,1.999999907999784151e-09,1.000000000000000178e+01,2.613495124627048815e-05,1.176738949124270221e+03,7.060433694745622688e+02
1.178398665554628906e+02,1.999999907999784565e-09,1.000000000000000178e+01,2.617212889256848265e-05,1.178398665554628906e+03,7.070391993327773434e+02
1.180058381984987506e+02,1.999999907999785392e-09,1.000000000000000178e+01,2.620930653886647716e-05,1.180058381984987591e+03,7.080350291909925318e+02
1.181718098415346248e+02,1.999999907999785806e-09,1.000000000000000178e+01,2.624648418516447505e-05,1.181718098415346276e+03,7.090308590492078338e+02
1.183377814845704847e+02,1.999999907999786219e-09,1.000000000000000178e+01,2.628366183146246617e-05,1.183377814845704961e+03,7.100266889074230221e+02
1.185037531276063447e+02,1.999999907999786633e-09,1.000000000000000178e+01,2.632083947776046407e-05,1.185037531276063419e+03,7.110225187656380967e+02
1.186697247706422047e+02,1.999999907999787047e-09,1.000000000000000178e+01,2.635801712405845518e-05,1.186697247706421877e+03,7.120183486238532851e+02
1.188356964136780789e+02,1.999999907999787874e-09,1.000000000000000178e+01,2.639519477035645647e-05,1.188356964136780789e+03,7.130141784820684734e+02
1.190016680567139389e+02,1.999999907999788287e-09,1.000000000000000178e+01,2.643237241665444758e-05,1.190016680567139247e+03,7.140100083402836617e+02
1.191676396997497989e+02,1.999999907999788701e-09,1.000000000000000178e+01,2.646955006295244209e-05,1.191676396997497932e+03,7.150058381984988500e+02
1.193336113427856588e+02,1.999999907999789115e-09,1.000000000000000178e+01,2.650672770925043659e-05,1.193336113427856617e+03,7.160016680567140384e+02
1.194995829858215330e+02,1.999999907999789528e-09,1.000000000000000178e+01,2.654390535554843449e-05,1.194995829858215302e+03,7.169974979149292267e+02
1.196655546288573930e+02,1.999999907999789942e-09,1.000000000000000178e+01,2.658108300184642899e-05,1.196655546288573987e+03,7.179933277731444150e+02
1.198315262718932530e+02,1.999999907999790769e-09,1.000000000000000178e+01,2.661826064814442350e-05,1.198315262718932445e+03,7.189891576313596033e+02
1.199974979149291130e+02,1.999999907999791183e-09,1.000000000000000178e+01,2.665543829444241801e-05,1.199974979149291130e+03,7.199849874895746780e+02
1.201634695579649730e+02,1.999999907999791596e-09,1.000000000000000178e+01,2.669261594074041251e-05,1.201634695579649815e+03,7.209808173477898663e+02
1.203294412010008472e+02,1.999999907999792010e-09,1.000000000000000178e+01,2.672979358703841041e-05,1.203294412010008500e+03,7.219766472060051683e+02
1.204954128440367072e+02,1.999999907999792423e-09,1.000000000000000178e+01,2.676697123333640491e-05,1.204954128440367185e+03,7.229724770642203566e+02
1.206613844870725671e+02,1.999999907999793250e-09,1.000000000000000178e+01,2.680414887963439603e-05,1.206613844870725643e+03,7.239683069224354313e+02
1.208273561301084271e+02,1.999999907999793664e-09,1.000000000000000178e+01,2.684132652593239392e-05,1.208273561301084101e+03,7.249641367806506196e+02
1.209933277731443013e+02,1.999999907999794078e-09,1.000000000000000178e+01,2.687850417223038843e-05,1.209933277731443013e+03,7.259599666388658079e+02
1.211592994161801613e+02,1.999999907999794491e-09,1.000000000000000178e+01,2.691568181852838293e-05,1.211592994161801471e+03,7.269557964970809962e+02
1.213252710592160213e+02,1.999999907999794905e-09,1.000000000000000178e+01,2.695285946482637744e-05,1.213252710592160156e+03,7.279516263552961846e+02
1.214912427022518813e+02,1.999999907999795318e-09,1.000000000000000178e+01,2.699003711112437195e-05,1.214912427022518841e+03,7.289474562135113729e+02
1.216572143452877555e+02,1.999999907999796146e-09,1.000000000000000178e+01,2.702721475742236984e-05,1.216572143452877526e+03,7.299432860717265612e+02
1.218231859883236154e+02,1.999999907999796559e-09,1.000000000000000178e+01,2.706439240372036435e-05,1.218231859883236211e+03,7.309391159299417495e+02
1.219891576313594754e+02,1.999999907999796973e-09,1.000000000000000178e+01,2.710157005001835885e-05,1.219891576313594669e+03,7.319349457881569379e+02
1.221551292743953354e+02,1.999999907999797386e-09,1.000000000000000178e+01,2.713874769631635336e-05,1.221551292743953127e+03,7.329307756463720125e+02
1.223211009174311954e+02,1.999999907999797800e-09,1.000000000000000178e+01,2.717592534261434786e-05,1.223211009174312039e+03,7.339266055045872008e+02
1.224870725604670696e+02,1.999999907999798627e-09,1.000000000000000178e+01,2.721310298891234237e-05,1.224870725604670497e+03,7.349224353628023891e+02
1.226530442035029296e+02,1.999999907999799041e-09,1.000000000000000178e+01,2.725028063521034026e-05,1.226530442035029409e+03,7.359182652210176911e+02
1.228190158465387896e+02,1.999999907999799454e-09,1.000000000000000178e+01,2.728745828150833138e-05,1.228190158465387867e+03,7.369140950792327658e+02
1.229849874895746495e+02,1.999999907999799868e-09,1.000000000000000178e+01,2.732463592780632927e-05,1.229849874895746325e+03,7.379099249374479541e+02
1.231509591326105237e+02,1.999999907999800281e-09,1.000000000000000178e+01,2.736181357410432378e-05,1.231509591326105237e+03,7.389057547956631424e+02
1.233169307756463837e+02,1.999999907999800695e-09,1.000000000000000178e+01,2.739899122040232167e-05,1.233169307756463695e+03,7.399015846538784444e+02
1.234829024186822437e+02,1.999999907999801522e-09,1.000000000000000178e+01,2.743616886670031279e-05,1.234829024186822380e+03,7.408974145120935191e+02
1.236488740617181037e+02,1.999999907999801936e-09,1.000000000000000178e+01,2.747334651299831068e-05,1.236488740617181065e+03,7.418932443703087074e+02
1.238148457047539637e+02,1.999999907999802349e-09,1.000000000000000178e+01,2.751052415929630180e-05,1.238148457047539523e+03,7.428890742285238957e+02
1.239808173477898379e+02,1.999999907999802763e-09,1.000000000000000178e+01,2.754770180559430308e-05,1.239808173477898436e+03,7.438849040867390841e+02
1.241467889908256979e+02,1.999999907999803177e-09,1.000000000000000178e+01,2.758487945189229420e-05,1.241467889908256893e+03,7.448807339449542724e+02
1.243127606338615578e+02,1.999999907999804004e-09,1.000000000000000178e+01,2.762205709819028871e-05,1.243127606338615351e+03,7.458765638031693470e+02
1.244787322768974178e+02,1.999999907999804417e-09,1.000000000000000178e+01,2.765923474448828321e-05,1.244787322768974263e+03,7.468723936613845353e+02
1.246447039199332920e+02,1.999999907999804831e-09,1.000000000000000178e+01,2.769641239078628111e-05,1.246447039199332721e+03,7.478682235195997237e+02
1.248106755629691520e+02,1.999999907999805245e-09,1.000000000000000178e+01,2.773359003708427561e-05,1.248106755629691634e+03,7.488640533778150257e+02
1.249766472060050120e+02,1.999999907999805658e-09,1.000000000000000178e+01,2.777076768338227012e-05,1.249766472060050091e+03,7.498598832360301003e+02
1.251426188490408720e+02,1.999999907999806485e-09,1.000000000000000178e+01,2.780794532968026462e-05,1.251426188490408776e+03,7.508557130942452886e+02
1.253085904920767462e+02,1.999999907999806899e-09,1.000000000000000178e+01,2.784512297597825913e-05,1.253085904920767462e+03,7.518515429524604770e+02
1.254745621351126061e+02,1.999999907999807313e-09,1.000000000000000178e+01,2.788230062227625702e-05,1.254745621351125919e+03,7.528473728106757790e+02
1.256405337781484661e+02,1.999999907999807726e-09,1.000000000000000178e+01,2.791947826857424814e-05,1.256405337781484604e+03,7.538432026688908536e+02
1.258065054211843261e+02,1.999999907999808140e-09,1.000000000000000178e+01,2.795665591487224265e-05,1.258065054211843290e+03,7.548390325271059282e+02
1.259724770642201861e+02,1.999999907999808553e-09,1.000000000000000178e+01,2.799383356117023715e-05,1.259724770642201747e+03,7.558348623853212302e+02
1.261384487072560603e+02,1.999999907999809380e-09,1.000000000000000178e+01,2.803101120746823505e-05,1.261384487072560660e+03,7.568306922435363049e+02
1.263044203502919203e+02,1.999999907999809794e-09,1.000000000000000178e+01,2.806818885376622955e-05,1.263044203502919117e+03,7.578265221017516069e+02
1.264703919933277803e+02,1.999999907999810208e-09,1.000000000000000178e+01,2.810536650006422406e-05,1.264703919933277575e+03,7.588223519599666815e+02
1.266363636363636402e+02,1.999999907999810621e-09,1.000000000000000178e+01,2.814254414636221856e-05,1.266363636363636488e+03,7.598181818181819835e+02
1.268023352793995144e+02,1.999999907999811035e-09,1.000000000000000178e+01,2.817972179266021646e-05,1.268023352793994945e+03,7.608140116763970582e+02
1.269683069224353744e+02,1.999999907999811862e-09,1.000000000000000178e+01,2.821689943895821096e-05,1.269683069224353858e+03,7.618098415346123602e+02
1.271342785654712344e+02,1.999999907999812276e-09,1.000000000000000178e+01,2.825407708525620547e-05,1.271342785654712316e+03,7.628056713928274348e+02
1.273002502085070944e+02,1.999999907999812689e-09,1.000000000000000178e+01,2.829125473155419998e-05,1.273002502085071001e+03,7.638015012510426232e+02
1.274662218515429686e+02,1.999999907999813103e-09,1.000000000000000178e+01,2.832843237785219787e-05,1.274662218515429686e+03,7.647973311092578115e+02
1.276321934945788286e+02,1.999999907999813516e-09,1.000000000000000178e+01,2.836561002415018899e-05,1.276321934945788144e+03,7.657931609674729998e+02
1.277981651376146885e+02,1.999999907999813930e-09,1.000000000000000178e+01,2.840278767044818688e-05,1.277981651376146829e+03,7.667889908256881881e+02
1.279641367806505485e+02,1.999999907999814757e-09,1.000000000000000178e+01,2.843996531674617800e-05,1.279641367806505514e+03,7.677848206839032628e+02
1.281301084236864085e+02,1.999999907999815171e-09,1.000000000000000178e+01,2.847714296304417589e-05,1.281301084236863971e+03,7.687806505421185648e+02
1.282960800667222827e+02,1.999999907999815584e-09,1.000000000000000178e+01,2.851432060934217040e-05,1.282960800667222884e+03,7.697764804003336394e+02
1.284620517097581285e+02,1.999999907999815998e-09,1.000000000000000178e+01,2.855149825564016490e-05,1.284620517097581342e+03,7.707723102585488277e+02
1.286280233527940027e+02,1.999999907999816412e-09,1.000000000000000178e+01,2.858867590193815941e-05,1.286280233527940027e+03,7.717681401167640161e+02
1.287939949958298769e+02,1.999999907999817239e-09,1.000000000000000178e+01,2.862585354823615730e-05,1.287939949958298712e+03,7.727639699749793181e+02
1.289599666388657226e+02,1.999999907999817652e-09,1.000000000000000178e+01,2.866303119453414842e-05,1.289599666388657170e+03,7.737597998331943927e+02
1.291259382819015968e+02,1.999999907999818066e-09,1.000000000000000178e+01,2.870020884083214632e-05,1.291259382819016082e+03,7.747556296914096947e+02
1.292919099249374710e+02,1.999999907999818479e-09,1.000000000000000178e+01,2.873738648713014421e-05,1.292919099249374540e+03,7.757514595496247694e+02
1.294578815679733168e+02,1.999999907999818893e-09,1.000000000000000178e+01,2.877456413342813533e-05,1.294578815679732998e+03,7.767472894078398440e+02
1.296238532110091910e+02,1.999999907999819307e-09,1.000000000000000178e+01,2.881174177972613322e-05,1.296238532110091910e+03,7.777431192660551460e+02
1.297898248540450368e+02,1.999999907999820134e-09,1.000000000000000178e+01,2.884891942602412434e-05,1.297898248540450368e+03,7.787389491242702206e+02
1.299557964970809110e+02,1.999999907999820547e-09,1.000000000000000178e+01,2.888609707232212223e-05,1.299557964970809053e+03,7.797347789824855226e+02
1.301217681401167852e+02,1.999999907999820961e-09,1.000000000000000178e+01,2.892327471862011674e-05,1.301217681401167738e+03,7.807306088407007110e+02
1.302877397831526309e+02,1.999999907999821375e-09,1.000000000000000178e+01,2.896045236491811124e-05,1.302877397831526196e+03,7.817264386989158993e+02
1.304537114261885051e+02,1.999999907999821788e-09,1.000000000000000178e+01,2.899763001121610575e-05,1.304537114261885108e+03,7.827222685571309739e+02
1.306196830692243509e+02,1.999999907999822615e-09,1.000000000000000178e+01,2.903480765751409687e-05,1.306196830692243566e+03,7.837180984153460486e+02
1.307856547122602251e+02,1.999999907999823029e-09,1.000000000000000178e+01,2.907198530381209476e-05,1.307856547122602251e+03,7.847139282735613506e+02
1.309516263552960993e+02,1.999999907999823443e-09,1.000000000000000178e+01,2.910916295011009266e-05,1.309516263552960936e+03,7.857097581317766526e+02
1.311175979983319451e+02,1.999999907999823856e-09,1.000000000000000178e+01,2.914634059640808716e-05,1.311175979983319394e+03,7.867055879899917272e+02
1.312835696413678193e+02,1.999999907999824270e-09,1.000000000000000178e+01,2.918351824270608167e-05,1.312835696413678079e+03,7.877014178482069156e+02
1.314495412844036650e+02,1.999999907999824683e-09,1.000000000000000178e+01,2.922069588900407617e-05,1.314495412844036764e+03,7.886972477064221039e+02
1.316155129274395392e+02,1.999999907999825510e-09,1.000000000000000178e+01,2.925787353530207068e-05,1.316155129274395222e+03,7.896930775646371785e+02
1.317814845704754134e+02,1.999999907999825924e-09,1.000000000000000178e+01,2.929505118160006857e-05,1.317814845704754134e+03,7.906889074228524805e+02
