t,node1_u,node1_w,node1_x,node1_c1,node1_c2,node1_z,node1_h,node2_u,node2_w,node2_x,node2_c1,node2_c2,node2_z,node2_h
1.855,0.8685862361421733,0.8921319489178897,0.04175860380196151,0.023545712775735694,0.010534831529332428,0.01023147897905052,0.0002488487742570135,0.8686482624360876,0.892183124750764,0.04173744053466652,0.023534862314696755,0.010530476731460368,0.010226318964818985,0.0002487162939240187
1.86,0.8679739081384622,0.8916273956224663,0.04196880655221885,0.02365348748402329,0.01057810433621808,0.01028278779676864,0.00025016292323586846,0.8680354973495366,0.8916782147350422,0.04194777933413223,0.02364271738552577,0.01057378655245218,0.010277660529457463,0.00025003122939854525
1.865,0.8673597513176845,0.8911212907402325,0.04217975830872636,0.023761539422567136,0.010621440493223498,0.01033428352402362,0.00025148244457941796,0.8674209054730124,0.8911717547739655,0.0421588665854759,0.023750849300973223,0.010617159514540514,0.010329188863481486,0.0002513515341412459
1.87,0.8667437713281443,0.8906136384721859,0.042391458427603244,0.023869867144060627,0.010664839009344538,0.010385966142704125,0.0002528073431471181,0.866804492451986,0.8906637490661725,0.04237070164552621,0.02385925661420651,0.010660594627049012,0.010380903949035254,0.0002526772130206548
1.875,0.8661259738201911,0.8901044430209757,0.04260390626427463,0.023978469200803577,0.010708298893429186,0.010437835634562034,0.0002541376237948805,0.8661862639339735,0.890154201811953,0.042583283870417744,0.023967937877999473,0.010704090899153485,0.010432805768126188,0.0002540082709017589
1.8800000000000001,0.8655063644995002,0.8895937086339819,0.042817101155110074,0.024087344134500473,0.010751819150468099,0.010489891977601156,0.0002554732912799646,0.8655662256218146,0.8896431172563263,0.042796612597227945,0.024076891634531347,0.010747647336173734,0.010484894299013624,0.00025534471255082007
1.885,0.8648849490990954,0.8890814395800264,0.04303104242768,0.024196490480949674,0.010795398783406665,0.010542135148455114,0.00025681435032011055,0.8649443832456969,0.8891304996657532,0.04301068715423274,0.024186116420075995,0.010791262941385655,0.010537169518586036,0.0002566865426945179
1.8900000000000001,0.8642617336000366,0.8885676403279227,0.04324572932410824,0.024305906727904777,0.010839036778031608,0.01059456510736549,0.000258160805195214,0.8643207427838319,0.8886163535066789,0.04322550678425316,0.024295610722866606,0.010834936700913414,0.010589631387339201,0.0002580337656213492
1.895,0.8636367241776547,0.8880523155036238,0.043461161019397454,0.024415591325987744,0.010882732106667587,0.010647181801365637,0.00025951265983691676,0.8636953104086931,0.8881006834026811,0.04344107066298373,0.024405372994007437,0.010878667587423797,0.010642279852560716,0.0002593863852713075
1.9000000000000001,0.8630099270072807,0.8875354697330828,0.043677336688550374,0.024525542725820554,0.010926483741639275,0.01069998517748893,0.0002608699181768609,0.863068092292754,0.8875834939773374,0.043657377966119036,0.024515401684602763,0.010922454573583599,0.010695114861538187,0.0002607444055843866
1.905,0.862381348371869,0.8870171077293255,0.043894255468965956,0.024635759357474928,0.010970290648052796,0.010752975175408236,0.0002622325839498696,0.8624390947161048,0.887064789941294,0.043874427831747186,0.024625695225208473,0.010966296624843896,0.0107481363541987,0.0002621078303036335
1.9100000000000001,0.8617509945426421,0.8864972341949996,0.04411191650272527,0.024746239652375854,0.011014151791757562,0.010806151736219037,0.000263600660924445,0.8618083239471054,0.8865445759948205,0.044092219402636454,0.024736252047734254,0.011010192707399903,0.010801344271890941,0.0002634766632057571
1.915,0.8611188721638742,0.885975854134808,0.044330318800768154,0.024856981970952055,0.011058066113905512,0.010859514775350897,0.0002649741521801028,0.8611757866271422,0.8860228571402236,0.04431075169040497,0.024847070513100422,0.011054141762759373,0.010854738530297753,0.000264850907378053
1.92,0.8604849879398808,0.8854529726021152,0.04454946135293794,0.024967984662252554,0.011102032551655741,0.010913064204068785,0.00026635306068504547,0.8605414894576399,0.8854996384284695,0.044530023685573066,0.024958148970848627,0.011098142728438728,0.010908319040937453,0.00026623056579643645
1.925,0.859849348595425,0.8849285946668864,0.04476934314177713,0.025079246071479606,0.011146050040864422,0.010966799932193974,0.00026773738936835206,0.859905439160468,0.8849749249271234,0.044750034371359874,0.025069485766674164,0.011142194540652012,0.010962085713884701,0.0002676156413976785
1.93,0.8592119609548371,0.8844027254795261,0.04498996311466421,0.025190764524706977,0.011190117510973086,0.011020721862780783,0.0002691271409753844,0.8592676425570572,0.8844487217841847,0.04497078269581782,0.025181079227146127,0.011186296129201708,0.01101603845244693,0.0002690061369347189
1.935,0.8585728319286212,0.8838753702596819,0.04521132018830484,0.025302538331078518,0.011234233886109498,0.011074829893277892,0.0002705223180959346,0.8586281065550035,0.8839210342168914,0.04519226757632304,0.02529292766190642,0.011230446418580085,0.011070177154325136,0.0002704020550048212
1.94,0.857931968753323,0.883346534491684,0.045433413162754496,0.025414565738378764,0.011278398069749064,0.011129123898127579,0.0002719229226950423,0.8579868383879183,0.8833918677071444,0.04541448781359585,0.025405029319244567,0.011274644312635938,0.011124501694214457,0.00027180339758017244
1.945,0.8572893786654882,0.8828162236598628,0.04565624083806867,0.025526844994392273,0.011322608965367192,0.011183603751772131,0.000273328956737747,0.8573438452894127,0.8828612277368444,0.0456374422083566,0.025517382447450117,0.011318888715218073,0.011179011946810029,0.0002732101666329599
1.95,0.8566450689764576,0.8822844433093526,0.04587980198717688,0.025639374332912444,0.011366865471887883,0.011238269323292697,0.00027474042204186363,0.8566991345678859,0.882329119848691,0.04586112953419869,0.025629985280823286,0.011363178525626006,0.011233707781446006,0.0002746223639880787
1.955,0.8559990470040231,0.8817511989898846,0.046104095381077535,0.02575215198587906,0.011411166487865224,0.01129312048171333,0.00027615732042382746,0.8560527135381881,0.8817955495899813,0.046085548562782463,0.02574283605181142,0.01140751264279044,0.011288589067398594,0.0002760399914690176
1.96,0.8553513203795866,0.8812164965059639,0.04632911967644074,0.02586517612639471,0.011455510893138711,0.011348157073677985,0.00027757965308275424,0.8554045898287482,0.8812605227627632,0.04631069795143513,0.025855932934033064,0.011451889946937185,0.011343655651564127,0.0002774630502816622
1.965,0.8547018968738057,0.8806803417753982,0.04655487347923027,0.025978444901609797,0.011499897559144061,0.011403378935786614,0.0002790074209413449,0.8547547712072368,0.8807240452823768,0.046536576306775976,0.025969274075157978,0.011496309309892209,0.0113989073707953,0.0002788915413553628
1.97,0.8540507842573378,0.8801427407159953,0.04678135539540987,0.026091956458674705,0.011544325357316981,0.011458785904639163,0.0002804406249223004,0.8541032654413244,0.8801861230641624,0.04676318223542425,0.026082857622855903,0.011540769603481467,0.011454344061944798,0.00028032546561946936
1.975,0.8533979904324906,0.8796036993527119,0.04700856398240934,0.026205708920238425,0.01158879315150111,0.011514377807257158,0.00028187926568224727,0.8534500804303173,0.8796467621305986,0.0469905142954639,0.026196681700298954,0.011585269691942913,0.0115099655522871,0.00028176482373715015
1.98,0.8527435232843212,0.8790632236957626,0.04723649780410851,0.026319700411458497,0.011633299806777818,0.011570154472314638,0.0002833233439253421,0.8527952240562732,0.8791059684894238,0.04721857105142679,0.026310744433168276,0.011629808440752988,0.011565771670748057,0.0002832096164190957
1.985,0.8520873910920118,0.8785213200766182,0.0474651552780815,0.02643392898462328,0.011677844165840215,0.011626115699506539,0.0002847728595469978,0.8521387045953289,0.8785637484695985,0.04744735092153618,0.026425043874287187,0.011674384693011864,0.011621762217275521,0.0002846598435669493
1.99,0.8514296021607881,0.8779779948479849,0.04769453481225495,0.02654839268721363,0.011722425069888017,0.011682261286609295,0.00028622781238912777,0.8514805303496619,0.8780201084213166,0.04767685231436771,0.026539578071672214,0.011718997290327085,0.01167793698989893,0.0002861155050288347
1.995,0.8507701648386952,0.8774332543975516,0.04792463479842208,0.026663089558873372,0.011767041357799645,0.011738591028182262,0.00028768820220280433,0.8508207096642633,0.8774750547297501,0.04790707362236352,0.026654345065504195,0.01176364507198621,0.01173429578343082,0.00028757660056200534
2.0,0.8501090875243783,0.8768871051539443,0.04815545360957869,0.026778017629582745,0.011811691865752712,0.011795104715198772,0.0002891540286409523,0.8501592509347191,0.8769285938210042,0.04813801321916694,0.026769342886302363,0.011808326874578142,0.011790838389097273,0.0002890431298255201
2.005,0.8494463788063891,0.8763395537005654,0.04838698954662551,0.026893174894193024,0.011856375420107118,0.011851802124520578,0.00029062529096005296,0.8494961627464952,0.876380732275942,0.04836966940632432,0.026884569529463952,0.01185304152488106,0.01184756458401268,0.0002905150920818534
2.0100000000000002,0.8487820475261594,0.8757906068274772,0.04861924081488026,0.02700855930133445,0.011901090833652213,0.011908683013962548,0.00029210198787799204,0.8488314539379049,0.8758314768820611,0.04860204038979869,0.027000022944173176,0.011897787836110448,0.011904474126245547,0.00029199248605471463
2.015,0.8481161025251214,0.875240271324742,0.04885220561966062,0.027124168799637225,0.011945836919177333,0.011965747141339536,0.0002935841181126549,0.8481651333472618,0.8752808344268591,0.048835124375553055,0.02711570107961422,0.01194256462148178,0.011961566773864363,0.00029347531046781277
2.02,0.8474485527347395,0.8746885540561105,0.0490858821317538,0.02724000132138733,0.011990612484903048,0.012022994257565504,0.00029507168018503985,0.8474972099028989,0.8747288117715122,0.049068919535020135,0.027231601868630183,0.011987370689644686,0.012018842278037073,0.0002949635638479144
2.025,0.8467794070806665,0.8741354618800636,0.049320268524218655,0.0273560547994136,0.012035416339600036,0.012080424114221224,0.000296564672641907,0.8468276925273379,0.8741754157719287,0.04930342404190226,0.027347723244607654,0.012032204849799766,0.012076300390597419,0.00029645724474753514
2.0300000000000002,0.8461086748348111,0.8735810019386011,0.04955536283630662,0.027472327103806184,0.01208024727498358,0.012138036436217187,0.0002980630932683166,0.8461565904893058,0.8736206535674963,0.049538635936094935,0.02746406307820732,0.012077065894104028,0.012133940836709994,0.0002979563509572813
2.035,0.8454363653739793,0.8730251814596648,0.049791163066875026,0.02758881608570181,0.012125104077491311,0.012195830940372956,0.0002995669396174415,0.8454839131624101,0.8730645323835335,0.04977455321710003,0.02758061922114009,0.012121952609440179,0.012191763333448983,0.00029946088003581054
2.04,0.8447624880749759,0.8724680076711969,0.05002766721478126,0.027705519596237235,0.012169985533560876,0.012253807343508116,0.00030107620924245485,0.8448096699202585,0.8725070594453589,0.05001117388441949,0.027697389525116918,0.012166863782690936,0.01224976759788858,0.0003009708295417809
2.045,0.8440870524589806,0.8719094879195428,0.050264873222422006,0.027822435460578162,0.012214890422872151,0.012311965351120936,0.0003025908993711494,0.8441338702808097,0.8719482420966764,0.050248495881095284,0.027814371815883362,0.012211798193986278,0.012307953335782175,0.00030248619670838984
2.05,0.8434100680215846,0.8713496295296356,0.05050277904174689,0.027939561508066958,0.012259817526847119,0.012370304670810612,0.0003041110073020344,0.8434565237364372,0.8713880876597826,0.050486517159719996,0.027931563923361834,0.01225675462519871,0.01236632025498281,0.00030400697883955027
2.055,0.8427315446578812,0.8707884401545638,0.05074138246747716,0.028056895496698393,0.012304765608482463,0.012428824978567432,0.00030563652941733216,0.842777640178952,0.8708266037850785,0.05072523551566145,0.028048963606142792,0.01230173183978899,0.012424868031736636,0.0003055331723226817
2.06,0.8420514922758157,0.8702259274579718,0.05098068128929218,0.02817443518217195,0.012349733430172802,0.012487525949366675,0.00030716746206979807,0.8420972295130137,0.8702637981335193,0.0509646487392457,0.028166568620521876,0.012346728600616228,0.012483596341274869,0.0003070647735157305
2.065,0.8413699208284404,0.869662099140648,0.051220673278833735,0.028292178312223176,0.01239471975236645,0.012546407254533645,0.0003087038015050685,0.841415301688382,0.8696996784031985,0.051204754602761894,0.028284376714832686,0.01239174366859478,0.01254250485517902,0.0003086017786695035
2.07,0.8406868403145459,0.8690969629407647,0.05146135618950503,0.02841012262623434,0.01243972333371192,0.012605468561762648,0.00031024554387052447,0.8407318667005462,0.8691342523295881,0.05144555086025997,0.028402385629057964,0.012436775802841388,0.012601593241399207,0.0003101441839365218
2.075,0.8400022609331572,0.8685305267612892,0.05170272769358148,0.02852826582814748,0.012484742924960051,0.012664709522414217,0.0003117926848432059,0.8400469347451938,0.8685675278129275,0.051687035184663555,0.028520593067749674,0.012481823754583083,0.01266086115155212,0.0003116919849988671
2.08,0.839316193117462,0.8679627986981007,0.051944785369345305,0.028646605580654134,0.01252977726691938,0.012724129768829683,0.0003133452195412844,0.839360516252132,0.8679995129463354,0.05192920515490665,0.028638996694219192,0.012526886265112704,0.012720308218236666,0.0003132451769796489
2.085,0.8386286473006477,0.8673937868470781,0.05218752679507876,0.028765139546445884,0.012574825100398462,0.01278372893335039,0.0003149031430829319,0.8386726216511685,0.8674302158229306,0.05217205834992334,0.028757594171777923,0.012571962075723099,0.012779934074051768,0.0003148037550019771
2.09,0.8379396340060804,0.8668234993785529,0.05243094951226273,0.02888386537248775,0.0126198851626916,0.012843506640824644,0.00031646645036488997,0.8379832614622715,0.8668596446102707,0.05241559231184796,0.028876383148014835,0.012617049924196114,0.012839738344103832,0.0003163677139674951
2.095,0.8372491637507259,0.8662519444573085,0.052675051064613405,0.02900278070659775,0.012664956191829654,0.012903462516584132,0.0003180351363134447,0.8372924461990106,0.8662878074703675,0.052659804585048174,0.028995361271372568,0.012662148549050952,0.012899720653981586,0.0003179370488073807
2.1,0.8365572473916073,0.8656791305291477,0.052919828855758015,0.02912188313755552,0.012710036913252076,0.012963596157438376,0.00031960919501287406,0.8366001867149448,0.8657147128462008,0.05290469257380898,0.029114526131271547,0.012707256676228127,0.012959880600753426,0.0003195117536106699
2.105,0.8358638958795631,0.8651050661173996,0.05316528025089339,0.02924117023785146,0.012755126048778034,0.013023907152368818,0.0003211886203143471,0.8359064939574302,0.865140369258262,0.05315025364398705,0.029233875300847235,0.012752373028051187,0.013020217773660317,0.00032109182223325427
2.11,0.835169120165432,0.8645297597453929,0.05341140261521636,0.029360639579975957,0.012800222320226687,0.013084395090356898,0.0003227734060690327,0.835211378873823,0.8645647852270427,0.05339648516143901,0.029353406353235082,0.01279749632684367,0.01308073176194322,0.0003226772485310252
2.115,0.8344729313487443,0.8639532200595866,0.053658193251862246,0.02948028871085725,0.012845324444332293,0.013145059547648498,0.0003243635457500688,0.8345148525601399,0.8639879693961404,0.05364338442996337,0.029473116836015834,0.012842625289849868,0.013141422142108367,0.0003242680259817904
2.12,0.8337753404825267,0.8633754556678371,0.053905649482330883,0.029600115185325283,0.012890431140293864,0.01320590010420033,0.0003259590329629329,0.833816926065903,0.8634099303705588,0.05389094877171988,0.029593004304670982,0.012887758636778372,0.013202288494371307,0.0003258641481957008
2.125,0.8330763590246932,0.8627964755137545,0.05415376845808541,0.029720116489075993,0.012935541113742035,0.013266916305074743,0.00032755986026441824,0.8331176108454351,0.8628306770909882,0.054139175338842375,0.029713066245568177,0.012932895073784438,0.013263330364056134,0.0003274656077340916
2.13,0.8323759984414899,0.8622162885478555,0.05440254732710474,0.029840290106380257,0.012980653070019908,0.0133281076946195,0.00032916602018976245,0.832416918361389,0.8622502185050244,0.05438806127998066,0.02983330014365043,0.012978033306736097,0.013324547295772407,0.0003290723971367397
2.1350000000000002,0.8316742702320375,0.8616349037480039,0.05465198322330323,0.029960633515980963,0.013025765713489056,0.013389473814274631,0.0003307775051855292,0.8317148601092846,0.8616685635876042,0.05463760372972108,0.029953703478334478,0.01302317204052107,0.013385938831222233,0.00033068450885473903
2.14,0.8309711859657867,0.8610523301504457,0.05490207325042452,0.03008114418467361,0.013070877746641323,0.013451014199184421,0.0003323943075192416,0.8310114476549564,0.8610857213720353,0.05488779979248043,0.03007427371709385,0.013068309978160497,0.013447504505811957,0.0003323019351601169
2.145,0.830266757338519,0.8604685768967061,0.05515281445658685,0.030201819558201688,0.01311598786925054,0.013512728372855613,0.0003340164191247527,0.830306692690539,0.8605017009968823,0.05513864651705273,0.030195008306358018,0.013113445819963383,0.013509243843310426,0.00033392466799118844
2.15,0.8295609963250862,0.8598836533605928,0.05540420376998014,0.030322657035521113,0.013161094773018599,0.013574615833982657,0.00033564383117980993,0.829600607187173,0.859916511832942,0.05539014083231295,0.03031590464578374,0.01315857825817736,0.013571156342676466,0.0003355526985300885
2.1550000000000002,0.8288539149003401,0.8592975689159136,0.05565623811879432,0.030443654015587802,0.013206197149647393,0.013636676081260006,0.00033727653486216076,0.8288932031159988,0.859330163251012,0.05564227966713607,0.030436960135027787,0.01320370598505007,0.013633241502868912,0.00033718601795895204
2.16,0.8281455251035529,0.8587103329902706,0.05590891440298007,0.03056480788673204,0.013251293689248529,0.013698908607487327,0.0003389145211683107,0.828184492512561,0.8587426646756714,0.055895059922160345,0.030558172163124946,0.01324882769124136,0.013695498816952357,0.0003388246172786575
2.165,0.8274358389839941,0.8581219550195864,0.056162229517645136,0.03068611603560655,0.013296383082184842,0.01376131290430015,0.00034055778108076,0.8274744874224,0.8581540255398193,0.056148478493179874,0.030679538117433795,0.013293942067663458,0.013757927776826483,0.00034046848747606697
2.17,0.8267248688489731,0.8575324446556705,0.056416180242921984,0.030807575806711444,0.013341464013520455,0.013823888439169128,0.0003422063048545029,0.8267632001490299,0.8575642554921916,0.056402532161022714,0.030801055343176016,0.013339047799940716,0.013820527850227691,0.0003421176188104761
2.1750000000000003,0.8260126271684765,0.8569418116862817,0.05667076328730975,0.0309291845178194,0.013386535164427336,0.01388663466461315,0.000343860082282754,0.8260506431586019,0.8569733643174426,0.056657217634890164,0.030922721158855113,0.013384143569811631,0.013883298489942087,0.0003437720010793657
2.18,0.8252991264124908,0.85635006589918,0.05692597535930751,0.03105093948670305,0.013431595216077443,0.013949551033151084,0.0003455191031587271,0.8253368289172669,0.8563813618002272,0.05691253162398344,0.031044532882974544,0.013429228059014692,0.01394623914875576,0.00034543162408021637
2.185,0.824584379143627,0.8557572171598131,0.05718181312571776,0.03117283801619987,0.01347664284789851,0.014012636988492819,0.00034718335700353474,0.8246217699837759,0.8557882578028699,0.057168470795811305,0.031166487819108288,0.01347429994754789,0.014009349270646615,0.0003470964773383903
2.19,0.8238683979072414,0.8551632753193177,0.057438273260085916,0.03129487741209001,0.013521676740487877,0.014075891975485184,0.00034885283340507485,0.8239054788996293,0.8551940621733881,0.05742503182462277,0.03128858327377306,0.013519357916579128,0.014072628300728264,0.0003487665504460284
2.195,0.8231511955738484,0.854568250502056,0.05769535228780944,0.03141705492822127,0.01356669556917578,0.014139315407585801,0.00035052752098391454,0.8231879685313979,0.8545987850329575,0.05768221123653363,0.03141081650157375,0.013564400642022661,0.014136075652727847,0.0003504418320278851
2.2,0.8224327850932299,0.853972152898924,0.05795304669847979,0.031539367805707735,0.013611698007821756,0.014202906690706382,0.00035220740812447665,0.8224692518248985,0.8540024365692708,0.057940005521857456,0.031533184744386364,0.013609426798325185,0.014199690732827385,0.0003521223104725573
2.205,0.8217131794151683,0.8533749927008182,0.05821135298168834,0.031661813285663476,0.013656682730285329,0.014266665230758622,0.0003538924832111834,0.8217493417259485,0.8534050269700213,0.05819841117090771,0.03165568524408686,0.013654435059933377,0.014263472947208875,0.0003538079741686415
2.21,0.8209923916204149,0.8527767802090357,0.05847026756636369,0.03178438858863423,0.01370164840880072,0.014330590420665793,0.000355582734225375,0.8210282513112972,0.8528065665332748,0.058457424613341705,0.03177831522199155,0.013699424099674092,0.014327421689067059,0.00035549881110163447
2.215,0.8202704347312669,0.8521775256760384,0.05872978690677306,0.03190709094478504,0.013746593717579657,0.014394681658313545,0.0003572781493454029,0.8203059935992554,0.8522070655082751,0.058717042304150334,0.03190107190903361,0.013744392592350425,0.014391536356557254,0.0003571948094540414
2.22,0.8195473221453445,0.8515772396711472,0.05898990728185165,0.032029917525815986,0.013791517326716924,0.014458938304100076,0.00035897871557152123,0.8195825819833484,0.8516065344610407,0.05897726052301282,0.03202395247770612,0.013789339208664101,0.0144558163103511,0.0003588959562302269
2.225,0.8188230672836396,0.8509759327833918,0.059250624959691384,0.03215286549976542,0.01383641790600946,0.014523359716114749,0.00036068441983075496,0.8188580298804666,0.851004983977295,0.05923807553876634,0.03214695409684197,0.013834262619019946,0.014520260908811661,0.0003606022383613238
2.23,0.8180976835671436,0.8503736156018021,0.059511936208384235,0.03227593203467172,0.013881294125254217,0.014587945252446945,0.0003623952490501294,0.8181323507074998,0.8504024246427603,0.059499483620248164,0.032270073935274084,0.0138791614938228,0.01458486951030202,0.00036231364277846523
2.235,0.8173711845599383,0.8497702988367659,0.059773837227543786,0.03239911427684077,0.013926144653547818,0.01465269425628895,0.0003641111896922456,0.8174055580243843,0.8497988671644837,0.05976148096782544,0.032393309140113055,0.013924034502783355,0.014649641458289469,0.0003640301559483472
2.24,0.8166435837680999,0.8491659931501507,0.06003632424236617,0.03252240938206391,0.013970968161751052,0.014717606075793473,0.0003658322284247497,0.8166776653330681,0.8491943222010069,0.06002406380744248,0.032516656867952354,0.013968880317375159,0.0147145761011999,0.00036575176454270637
2.245,0.8159148950634546,0.8485607095143558,0.06029939330192514,0.03264581445091419,0.014015763319188083,0.014782680021003494,0.0003675583507002688,0.8159486865011352,0.8485888007213147,0.06028722818894422,0.03264011422019301,0.014013697607550592,0.014779672749353554,0.0003674784540182368
2.25,0.8151851323238763,0.8479544589069092,0.0605630404524009,0.03276932658304593,0.014060528795147773,0.014847915401338212,0.00036928954195140066,0.8152186354022154,0.8479823136995198,0.06055097015928241,0.03276367829731771,0.014058485043226987,0.014844930712446976,0.00036921020981160334
2.255,0.8144543094354734,0.8473472523123675,0.06082726173589986,0.03289294287690714,0.01410526325893466,0.014913311525326328,0.0003710257875818126,0.8144875259181705,0.8473748721167607,0.06081528576133561,0.03288734619860348,0.014103241294337699,0.014910349299286306,0.00037094701733054005
2.2600000000000002,0.8137224404026485,0.8467391008163268,0.06109205313588003,0.03301666041369106,0.014149965380293382,0.014978867688473401,0.00037276707259104535,0.8137553720491177,0.8467664870551862,0.06108017097934164,0.03301111500608169,0.014147965031261525,0.014975927805655612,0.00037268886157864885
2.265,0.8129895392158023,0.8461300154933099,0.06135741064020894,0.033140476277520384,0.014194633830519988,0.015044583186593883,0.0003745133820385247,0.8130221877811755,0.8461571695858758,0.06134562180194531,0.03313498180471357,0.014192654925929084,0.015041665527646573,0.0003744357276194095
2.27,0.8122556201874401,0.8455200076931033,0.061623330076344074,0.03326438750567582,0.014239267282070794,0.015110457280309195,0.00037626469984709,0.8122879874224597,0.8455469310550893,0.061611634057404635,0.03325894363264267,0.014237309651445198,0.015107561726161794,0.000376187599379712
2.275,0.8115206976300677,0.8449090887654932,0.06188980727174288,0.033388391135438046,0.014283864407402112,0.01517648923024075,0.0003780210099395804,0.8115527852810862,0.8449357828090857,0.061878203573977594,0.03338299752801254,0.014281927880914688,0.015173615662103864,0.0003779444607864463
2.2800000000000002,0.8107847858759838,0.8442972700772836,0.06215683804370691,0.033512484201312365,0.014328423879181346,0.015242678294755006,0.00037978229616475283,0.810816595684957,0.844323736211137,0.06214532616976788,0.03350714052619294,0.014326508287654326,0.015239826594120695,0.00037970629569242107
2.285,0.81004789933706,0.8436845630638617,0.06242441816843891,0.03363666372681422,0.014372944371235374,0.01530902372280409,0.00038154854208721317,0.8100794330415193,0.843710802693077,0.062412997621785905,0.03363136965157051,0.014371049546144182,0.015306193771446432,0.00038147308766629226
2.29,0.8093100524742456,0.8430709792038804,0.06269254339411853,0.03376092672964715,0.01441742455962609,0.015375524756381697,0.00038331973109555093,0.809341311807279,0.8430969937299916,0.0626812136790218,0.033755681922725336,0.014415550333102408,0.01537271643635646,0.0003832448201006953
2.295,0.8085712600105172,0.8424565302016016,0.06296120933350027,0.03388527019109681,0.014461863123698807,0.01544218060730715,0.00038509584559152504,0.8086022467006747,0.8424823210225028,0.06294996995506207,0.03388007432184081,0.01446000932854218,0.0154393938009553,0.00038502147540144687
2.3000000000000003,0.8078315366688511,0.8418412277612876,0.06323041159933862,0.03400969109244883,0.014506258742798836,0.015508990487399793,0.0003868768679768946,0.8078622524401451,0.8418667962712327,0.06321926206349328,0.03400454383110033,0.014504425212476685,0.015506225077347486,0.00038680303597436413
2.305,0.8070908972051676,0.8412250836157581,0.06350014578680294,0.03413418641060271,0.014550610096946156,0.015575953604511706,0.0003886627805212253,0.8071213437770602,0.8412504312053516,0.06348908560031989,0.03412908742830398,0.014548796665595245,0.015573209473670793,0.0003885894840930739
2.31,0.8063493564195728,0.8406081095363801,0.06377040746715441,0.0342587531168193,0.014594915867427883,0.015643069160723347,0.00039045356533388,0.8063795355069594,0.8406332375925641,0.0637594361376412,0.0342537020856174,0.014593122369856656,0.015640346192291443,0.0003903808018709991
2.315,0.8056069291941755,0.8399903173669825,0.06404119216444712,0.034383388172818996,0.014639174739196134,0.01571033634658929,0.0003922492041991093,0.8056368425073512,0.840015227273013,0.06403030920035603,0.03437838476567433,0.014637401010889273,0.015707634424050036,0.0003921769710964533
2.32,0.8048636306465968,0.8393717191559137,0.06431249527596535,0.03450808850932889,0.014683385402543835,0.01577775432395121,0.0003940496779485195,0.8048932798911655,0.8393964122912887,0.06430170018661556,0.03450313240013565,0.01468163127967294,0.01577507333107775,0.00039397797260513055
2.325,0.804119475894458,0.8387523269515221,0.06458431219899338,0.03463285105707611,0.014727546547763915,0.015845322254650802,0.0003958549674137169,0.8041488627713322,0.8387768046919821,0.06457360449457103,0.03462794192066227,0.014725811867187506,0.015842662075505765,0.00039578378723272505
2.33,0.8033744800658685,0.8381321528113453,0.06485663832493596,0.03475767274548874,0.014771656865497066,0.015913039299177402,0.0003976650533805808,0.803403606271265,0.8381564165288697,0.06484601751649519,0.03475281025761704,0.014769941464761063,0.0159103998181131,0.0003975943957692057
2.335,0.8026286583902601,0.8375112088819016,0.06512946898825284,0.03488255049165334,0.01481571504998407,0.015980904604577247,0.0003994799162095091,0.802657525615658,0.8375352599446768,0.06511893458772575,0.03487773432903105,0.014814018767326725,0.015978285706236866,0.0003994097785790725
2.34,0.8018820260759204,0.8368895072926847,0.06540279953190217,0.03500748121677618,0.01485971979675347,0.016048917318803927,0.00040129953636401476,0.801910636008069,0.8369133470651114,0.0653923510520953,0.035002711057054534,0.014858042471105226,0.016046318888120116,0.00040122991612992996
2.345,0.8011345986119678,0.8362670604197463,0.06567662514002016,0.035132461807790255,0.014903669811346377,0.01611707655309066,0.00040312389307489954,0.8011629529327681,0.8362906902623469,0.0656662620946448,0.035127737329590986,0.014902011282343008,0.016114498475290076,0.00040305478765672
2.35,0.8003863914875208,0.8356438806391376,0.06595094099674292,0.03525748915162854,0.014947563799303905,0.016185381418670652,0.00040495296557296466,0.800414491874025,0.8356673019085569,0.06594066290041509,0.03525281003454386,0.014945923907286504,0.01618282357927395,0.0004048843723943841
2.355,0.7996374201916979,0.8350199803269103,0.06622574228620659,0.03538256013522405,0.01499140046616717,0.01625383102677712,0.0004067867330890119,0.79966526831611,0.8350431943759147,0.0662155486544471,0.03537792605981666,0.01498977905218216,0.016251293311598955,0.0004067186495778642
2.36,0.7988877003231806,0.8343953719564546,0.06650102412770413,0.03550767163328562,0.015035178522846747,0.01632242447315053,0.000408625174344107,0.7989152978528061,0.8344183801338942,0.06649091447695138,0.03550308228109996,0.015033575428651228,0.016319906768301255,0.00040855759793239
2.365,0.7981372474200976,0.8337700679489749,0.06677678167334447,0.03563282052888871,0.015078896679193881,0.01639116086007759,0.00041046826836627136,0.7981645960173719,0.8337928715998063,0.06676675552094555,0.03562827558244618,0.015077311747253488,0.016388663051961065,0.0004104011964901236
2.37,0.7973860772990135,0.8331440809735228,0.06705300990830124,0.0357580036745208,0.01512255365951445,0.0164600392502677,0.0004123159928441725,0.7974131786213714,0.8331666814387082,0.06704306677254655,0.03575350281734851,0.015120986733016855,0.016457561225586188,0.0004122494229439429
2.375,0.7966342057882437,0.8325174237095795,0.06732970381078107,0.03588321792134714,0.01516614818868353,0.016529058704792605,0.00041416832541028755,0.7966610614881154,0.8325398223260828,0.06731984321090576,0.03587876083797911,0.015164599111538998,0.016526600350547004,0.0004141022549305382
